"cell_value","category_code","geo_level_code","data_type_code","time","Quarter"
15,"SOLD","US","NOTSTD","1991-05","1991-Q2"
145,"ASOLD","WE","TOTAL","1991-05","1991-Q2"
90,"FORSALE","WE","TOTAL","1991-05","1991-Q2"
13,"SOLD","WE","TOTAL","1991-05","1991-Q2"
95,"ASOLD","MW","TOTAL","1991-06","1991-Q2"
38,"FORSALE","MW","TOTAL","1991-06","1991-Q2"
9,"SOLD","MW","TOTAL","1991-06","1991-Q2"
58,"ASOLD","NE","TOTAL","1991-06","1991-Q2"
68,"FORSALE","NE","TOTAL","1991-06","1991-Q2"
5,"SOLD","NE","TOTAL","1991-06","1991-Q2"
208,"ASOLD","SO","TOTAL","1991-06","1991-Q2"
100,"FORSALE","SO","TOTAL","1991-06","1991-Q2"
19,"SOLD","SO","TOTAL","1991-06","1991-Q2"
516,"ASOLD","US","TOTAL","1991-06","1991-Q2"
6.3,"FORSALE","US","MONSUP","1991-06","1991-Q2"
104,"FORSALE","US","COMPED","1991-06","1991-Q2"
296,"FORSALE","US","TOTAL","1991-06","1991-Q2"
135,"FORSALE","US","UNDERC","1991-06","1991-Q2"
8,"FORSALE","US","MMTHS","1991-06","1991-Q2"
58,"FORSALE","US","NOTSTD","1991-06","1991-Q2"
7,"FORSALE","US","MONSUP","1991-06","1991-Q2"
295,"FORSALE","US","TOTAL","1991-06","1991-Q2"
19,"SOLD","US","UNDERC","1991-06","1991-Q2"
145900,"SOLD","US","AVERAG","1991-06","1991-Q2"
15,"SOLD","US","COMPED","1991-06","1991-Q2"
47,"SOLD","US","TOTAL","1991-06","1991-Q2"
119000,"SOLD","US","MEDIAN","1991-06","1991-Q2"
13,"SOLD","US","NOTSTD","1991-06","1991-Q2"
155,"ASOLD","WE","TOTAL","1991-06","1991-Q2"
89,"FORSALE","WE","TOTAL","1991-06","1991-Q2"
14,"SOLD","WE","TOTAL","1991-06","1991-Q2"
86,"ASOLD","MW","TOTAL","1991-07","1991-Q3"
40,"FORSALE","MW","TOTAL","1991-07","1991-Q3"
7,"SOLD","MW","TOTAL","1991-07","1991-Q3"
65,"ASOLD","NE","TOTAL","1991-07","1991-Q3"
67,"FORSALE","NE","TOTAL","1991-07","1991-Q3"
6,"SOLD","NE","TOTAL","1991-07","1991-Q3"
212,"ASOLD","SO","TOTAL","1991-07","1991-Q3"
100,"FORSALE","SO","TOTAL","1991-07","1991-Q3"
18,"SOLD","SO","TOTAL","1991-07","1991-Q3"
511,"ASOLD","US","TOTAL","1991-07","1991-Q3"
6.8,"FORSALE","US","MONSUP","1991-07","1991-Q3"
105,"FORSALE","US","COMPED","1991-07","1991-Q3"
296,"FORSALE","US","TOTAL","1991-07","1991-Q3"
136,"FORSALE","US","UNDERC","1991-07","1991-Q3"
55,"FORSALE","US","NOTSTD","1991-07","1991-Q3"
7.9,"FORSALE","US","MMTHS","1991-07","1991-Q3"
7.1,"FORSALE","US","MONSUP","1991-07","1991-Q3"
294,"FORSALE","US","TOTAL","1991-07","1991-Q3"
148200,"SOLD","US","AVERAG","1991-07","1991-Q3"
13,"SOLD","US","COMPED","1991-07","1991-Q3"
120000,"SOLD","US","MEDIAN","1991-07","1991-Q3"
43,"SOLD","US","TOTAL","1991-07","1991-Q3"
13,"SOLD","US","NOTSTD","1991-07","1991-Q3"
17,"SOLD","US","UNDERC","1991-07","1991-Q3"
148,"ASOLD","WE","TOTAL","1991-07","1991-Q3"
89,"FORSALE","WE","TOTAL","1991-07","1991-Q3"
12,"SOLD","WE","TOTAL","1991-07","1991-Q3"
94,"ASOLD","MW","TOTAL","1991-08","1991-Q3"
40,"FORSALE","MW","TOTAL","1991-08","1991-Q3"
8,"SOLD","MW","TOTAL","1991-08","1991-Q3"
62,"ASOLD","NE","TOTAL","1991-08","1991-Q3"
66,"FORSALE","NE","TOTAL","1991-08","1991-Q3"
5,"SOLD","NE","TOTAL","1991-08","1991-Q3"
222,"ASOLD","SO","TOTAL","1991-08","1991-Q3"
98,"FORSALE","SO","TOTAL","1991-08","1991-Q3"
20,"SOLD","SO","TOTAL","1991-08","1991-Q3"
526,"ASOLD","US","TOTAL","1991-08","1991-Q3"
6.3,"FORSALE","US","MONSUP","1991-08","1991-Q3"
104,"FORSALE","US","COMPED","1991-08","1991-Q3"
134,"FORSALE","US","UNDERC","1991-08","1991-Q3"
291,"FORSALE","US","TOTAL","1991-08","1991-Q3"
54,"FORSALE","US","NOTSTD","1991-08","1991-Q3"
7.7,"FORSALE","US","MMTHS","1991-08","1991-Q3"
6.8,"FORSALE","US","MONSUP","1991-08","1991-Q3"
291,"FORSALE","US","TOTAL","1991-08","1991-Q3"
141800,"SOLD","US","AVERAG","1991-08","1991-Q3"
17,"SOLD","US","COMPED","1991-08","1991-Q3"
46,"SOLD","US","TOTAL","1991-08","1991-Q3"
120800,"SOLD","US","MEDIAN","1991-08","1991-Q3"
13,"SOLD","US","NOTSTD","1991-08","1991-Q3"
16,"SOLD","US","UNDERC","1991-08","1991-Q3"
148,"ASOLD","WE","TOTAL","1991-08","1991-Q3"
87,"FORSALE","WE","TOTAL","1991-08","1991-Q3"
13,"SOLD","WE","TOTAL","1991-08","1991-Q3"
7,"SOLD","MW","TOTAL","1991-09","1991-Q3"
66,"FORSALE","NE","TOTAL","1991-09","1991-Q3"
94,"ASOLD","MW","TOTAL","1991-09","1991-Q3"
40,"FORSALE","MW","TOTAL","1991-09","1991-Q3"
57,"ASOLD","NE","TOTAL","1991-09","1991-Q3"
5,"SOLD","NE","TOTAL","1991-09","1991-Q3"
202,"ASOLD","SO","TOTAL","1991-09","1991-Q3"
100,"FORSALE","SO","TOTAL","1991-09","1991-Q3"
15,"SOLD","SO","TOTAL","1991-09","1991-Q3"
487,"ASOLD","US","TOTAL","1991-09","1991-Q3"
7.8,"FORSALE","US","MONSUP","1991-09","1991-Q3"
106,"FORSALE","US","COMPED","1991-09","1991-Q3"
292,"FORSALE","US","TOTAL","1991-09","1991-Q3"
132,"FORSALE","US","UNDERC","1991-09","1991-Q3"
53,"FORSALE","US","NOTSTD","1991-09","1991-Q3"
7.3,"FORSALE","US","MMTHS","1991-09","1991-Q3"
7.4,"FORSALE","US","MONSUP","1991-09","1991-Q3"
291,"FORSALE","US","TOTAL","1991-09","1991-Q3"
147300,"SOLD","US","AVERAG","1991-09","1991-Q3"
13,"SOLD","US","COMPED","1991-09","1991-Q3"
120000,"SOLD","US","MEDIAN","1991-09","1991-Q3"
37,"SOLD","US","TOTAL","1991-09","1991-Q3"
12,"SOLD","US","NOTSTD","1991-09","1991-Q3"
13,"SOLD","US","UNDERC","1991-09","1991-Q3"
135,"ASOLD","WE","TOTAL","1991-09","1991-Q3"
86,"FORSALE","WE","TOTAL","1991-09","1991-Q3"
10,"SOLD","WE","TOTAL","1991-09","1991-Q3"
103,"ASOLD","MW","TOTAL","1991-10","1991-Q4"
41,"FORSALE","MW","TOTAL","1991-10","1991-Q4"
8,"SOLD","MW","TOTAL","1991-10","1991-Q4"
67,"ASOLD","NE","TOTAL","1991-10","1991-Q4"
64,"FORSALE","NE","TOTAL","1991-10","1991-Q4"
6,"SOLD","NE","TOTAL","1991-10","1991-Q4"
219,"ASOLD","SO","TOTAL","1991-10","1991-Q4"
99,"FORSALE","SO","TOTAL","1991-10","1991-Q4"
17,"SOLD","SO","TOTAL","1991-10","1991-Q4"
524,"ASOLD","US","TOTAL","1991-10","1991-Q4"
108,"FORSALE","US","COMPED","1991-10","1991-Q4"
131,"FORSALE","US","UNDERC","1991-10","1991-Q4"
290,"FORSALE","US","TOTAL","1991-10","1991-Q4"
52,"FORSALE","US","NOTSTD","1991-10","1991-Q4"
6.8,"FORSALE","US","MMTHS","1991-10","1991-Q4"
7,"FORSALE","US","MONSUP","1991-10","1991-Q4"
6.7,"FORSALE","US","MONSUP","1991-10","1991-Q4"
289,"FORSALE","US","TOTAL","1991-10","1991-Q4"
15,"SOLD","US","COMPED","1991-10","1991-Q4"
122600,"SOLD","US","MEDIAN","1991-10","1991-Q4"
41,"SOLD","US","TOTAL","1991-10","1991-Q4"
11,"SOLD","US","NOTSTD","1991-10","1991-Q4"
15,"SOLD","US","UNDERC","1991-10","1991-Q4"
147400,"SOLD","US","AVERAG","1991-10","1991-Q4"
135,"ASOLD","WE","TOTAL","1991-10","1991-Q4"
86,"FORSALE","WE","TOTAL","1991-10","1991-Q4"
10,"SOLD","WE","TOTAL","1991-10","1991-Q4"
104,"ASOLD","MW","TOTAL","1991-11","1991-Q4"
41,"FORSALE","MW","TOTAL","1991-11","1991-Q4"
7,"SOLD","MW","TOTAL","1991-11","1991-Q4"
55,"ASOLD","NE","TOTAL","1991-11","1991-Q4"
64,"FORSALE","NE","TOTAL","1991-11","1991-Q4"
5,"SOLD","NE","TOTAL","1991-11","1991-Q4"
260,"ASOLD","SO","TOTAL","1991-11","1991-Q4"
97,"FORSALE","SO","TOTAL","1991-11","1991-Q4"
18,"SOLD","SO","TOTAL","1991-11","1991-Q4"
575,"ASOLD","US","TOTAL","1991-11","1991-Q4"
105,"FORSALE","US","COMPED","1991-11","1991-Q4"
285,"FORSALE","US","TOTAL","1991-11","1991-Q4"
131,"FORSALE","US","UNDERC","1991-11","1991-Q4"
49,"FORSALE","US","NOTSTD","1991-11","1991-Q4"
7,"FORSALE","US","MMTHS","1991-11","1991-Q4"
7.3,"FORSALE","US","MONSUP","1991-11","1991-Q4"
6.2,"FORSALE","US","MONSUP","1991-11","1991-Q4"
287,"FORSALE","US","TOTAL","1991-11","1991-Q4"
118500,"SOLD","US","MEDIAN","1991-11","1991-Q4"
39,"SOLD","US","TOTAL","1991-11","1991-Q4"
12,"SOLD","US","NOTSTD","1991-11","1991-Q4"
14,"SOLD","US","UNDERC","1991-11","1991-Q4"
141700,"SOLD","US","AVERAG","1991-11","1991-Q4"
14,"SOLD","US","COMPED","1991-11","1991-Q4"
157,"ASOLD","WE","TOTAL","1991-11","1991-Q4"
83,"FORSALE","WE","TOTAL","1991-11","1991-Q4"
10,"SOLD","WE","TOTAL","1991-11","1991-Q4"
100,"ASOLD","MW","TOTAL","1991-12","1991-Q4"
41,"FORSALE","MW","TOTAL","1991-12","1991-Q4"
5,"SOLD","MW","TOTAL","1991-12","1991-Q4"
64,"ASOLD","NE","TOTAL","1991-12","1991-Q4"
62,"FORSALE","NE","TOTAL","1991-12","1991-Q4"
5,"SOLD","NE","TOTAL","1991-12","1991-Q4"
228,"ASOLD","SO","TOTAL","1991-12","1991-Q4"
97,"FORSALE","SO","TOTAL","1991-12","1991-Q4"
15,"SOLD","SO","TOTAL","1991-12","1991-Q4"
558,"ASOLD","US","TOTAL","1991-12","1991-Q4"
104,"FORSALE","US","COMPED","1991-12","1991-Q4"
130,"FORSALE","US","UNDERC","1991-12","1991-Q4"
284,"FORSALE","US","TOTAL","1991-12","1991-Q4"
6.9,"FORSALE","US","MMTHS","1991-12","1991-Q4"
51,"FORSALE","US","NOTSTD","1991-12","1991-Q4"
7.9,"FORSALE","US","MONSUP","1991-12","1991-Q4"
6.2,"FORSALE","US","MONSUP","1991-12","1991-Q4"
284,"FORSALE","US","TOTAL","1991-12","1991-Q4"
122000,"SOLD","US","MEDIAN","1991-12","1991-Q4"
36,"SOLD","US","TOTAL","1991-12","1991-Q4"
11,"SOLD","US","NOTSTD","1991-12","1991-Q4"
10,"SOLD","US","UNDERC","1991-12","1991-Q4"
143000,"SOLD","US","AVERAG","1991-12","1991-Q4"
15,"SOLD","US","COMPED","1991-12","1991-Q4"
166,"ASOLD","WE","TOTAL","1991-12","1991-Q4"
83,"FORSALE","WE","TOTAL","1991-12","1991-Q4"
11,"SOLD","WE","TOTAL","1991-12","1991-Q4"
40,"FORSALE","MW","TOTAL","1992-01","1992-Q1"
61,"FORSALE","NE","TOTAL","1992-01","1992-Q1"
154,"ASOLD","MW","TOTAL","1992-01","1992-Q1"
9,"SOLD","MW","TOTAL","1992-01","1992-Q1"
64,"ASOLD","NE","TOTAL","1992-01","1992-Q1"
4,"SOLD","NE","TOTAL","1992-01","1992-Q1"
253,"ASOLD","SO","TOTAL","1992-01","1992-Q1"
100,"FORSALE","SO","TOTAL","1992-01","1992-Q1"
19,"SOLD","SO","TOTAL","1992-01","1992-Q1"
676,"ASOLD","US","TOTAL","1992-01","1992-Q1"
100,"FORSALE","US","COMPED","1992-01","1992-Q1"
131,"FORSALE","US","UNDERC","1992-01","1992-Q1"
281,"FORSALE","US","TOTAL","1992-01","1992-Q1"
50,"FORSALE","US","NOTSTD","1992-01","1992-Q1"
7.3,"FORSALE","US","MMTHS","1992-01","1992-Q1"
5.9,"FORSALE","US","MONSUP","1992-01","1992-Q1"
5.2,"FORSALE","US","MONSUP","1992-01","1992-Q1"
281,"FORSALE","US","TOTAL","1992-01","1992-Q1"
120000,"SOLD","US","MEDIAN","1992-01","1992-Q1"
48,"SOLD","US","TOTAL","1992-01","1992-Q1"
17,"SOLD","US","NOTSTD","1992-01","1992-Q1"
15,"SOLD","US","UNDERC","1992-01","1992-Q1"
144200,"SOLD","US","AVERAG","1992-01","1992-Q1"
16,"SOLD","US","COMPED","1992-01","1992-Q1"
204,"ASOLD","WE","TOTAL","1992-01","1992-Q1"
80,"FORSALE","WE","TOTAL","1992-01","1992-Q1"
16,"SOLD","WE","TOTAL","1992-01","1992-Q1"
132,"ASOLD","MW","TOTAL","1992-02","1992-Q1"
39,"FORSALE","MW","TOTAL","1992-02","1992-Q1"
12,"SOLD","MW","TOTAL","1992-02","1992-Q1"
67,"ASOLD","NE","TOTAL","1992-02","1992-Q1"
58,"FORSALE","NE","TOTAL","1992-02","1992-Q1"
4,"SOLD","NE","TOTAL","1992-02","1992-Q1"
258,"ASOLD","SO","TOTAL","1992-02","1992-Q1"
100,"FORSALE","SO","TOTAL","1992-02","1992-Q1"
22,"SOLD","SO","TOTAL","1992-02","1992-Q1"
639,"ASOLD","US","TOTAL","1992-02","1992-Q1"
97,"FORSALE","US","COMPED","1992-02","1992-Q1"
129,"FORSALE","US","UNDERC","1992-02","1992-Q1"
272,"FORSALE","US","TOTAL","1992-02","1992-Q1"
47,"FORSALE","US","NOTSTD","1992-02","1992-Q1"
7.6,"FORSALE","US","MMTHS","1992-02","1992-Q1"
4.9,"FORSALE","US","MONSUP","1992-02","1992-Q1"
269,"FORSALE","US","TOTAL","1992-02","1992-Q1"
4.9,"FORSALE","US","MONSUP","1992-02","1992-Q1"
55,"SOLD","US","TOTAL","1992-02","1992-Q1"
20,"SOLD","US","NOTSTD","1992-02","1992-Q1"
19,"SOLD","US","UNDERC","1992-02","1992-Q1"
144800,"SOLD","US","AVERAG","1992-02","1992-Q1"
16,"SOLD","US","COMPED","1992-02","1992-Q1"
117200,"SOLD","US","MEDIAN","1992-02","1992-Q1"
182,"ASOLD","WE","TOTAL","1992-02","1992-Q1"
75,"FORSALE","WE","TOTAL","1992-02","1992-Q1"
17,"SOLD","WE","TOTAL","1992-02","1992-Q1"
112,"ASOLD","MW","TOTAL","1992-03","1992-Q1"
40,"FORSALE","MW","TOTAL","1992-03","1992-Q1"
12,"SOLD","MW","TOTAL","1992-03","1992-Q1"
51,"ASOLD","NE","TOTAL","1992-03","1992-Q1"
58,"FORSALE","NE","TOTAL","1992-03","1992-Q1"
5,"SOLD","NE","TOTAL","1992-03","1992-Q1"
242,"ASOLD","SO","TOTAL","1992-03","1992-Q1"
101,"FORSALE","SO","TOTAL","1992-03","1992-Q1"
25,"SOLD","SO","TOTAL","1992-03","1992-Q1"
553,"ASOLD","US","TOTAL","1992-03","1992-Q1"
135,"FORSALE","US","UNDERC","1992-03","1992-Q1"
275,"FORSALE","US","TOTAL","1992-03","1992-Q1"
7.5,"FORSALE","US","MMTHS","1992-03","1992-Q1"
45,"FORSALE","US","NOTSTD","1992-03","1992-Q1"
4.9,"FORSALE","US","MONSUP","1992-03","1992-Q1"
95,"FORSALE","US","COMPED","1992-03","1992-Q1"
279,"FORSALE","US","TOTAL","1992-03","1992-Q1"
6.1,"FORSALE","US","MONSUP","1992-03","1992-Q1"
20,"SOLD","US","NOTSTD","1992-03","1992-Q1"
20,"SOLD","US","UNDERC","1992-03","1992-Q1"
144800,"SOLD","US","AVERAG","1992-03","1992-Q1"
16,"SOLD","US","COMPED","1992-03","1992-Q1"
120000,"SOLD","US","MEDIAN","1992-03","1992-Q1"
56,"SOLD","US","TOTAL","1992-03","1992-Q1"
147,"ASOLD","WE","TOTAL","1992-03","1992-Q1"
75,"FORSALE","WE","TOTAL","1992-03","1992-Q1"
15,"SOLD","WE","TOTAL","1992-03","1992-Q1"
105,"ASOLD","MW","TOTAL","1992-04","1992-Q2"
40,"FORSALE","MW","TOTAL","1992-04","1992-Q2"
11,"SOLD","MW","TOTAL","1992-04","1992-Q2"
52,"ASOLD","NE","TOTAL","1992-04","1992-Q2"
59,"FORSALE","NE","TOTAL","1992-04","1992-Q2"
5,"SOLD","NE","TOTAL","1992-04","1992-Q2"
220,"ASOLD","SO","TOTAL","1992-04","1992-Q2"
102,"FORSALE","SO","TOTAL","1992-04","1992-Q2"
21,"SOLD","SO","TOTAL","1992-04","1992-Q2"
546,"ASOLD","US","TOTAL","1992-04","1992-Q2"
134,"FORSALE","US","UNDERC","1992-04","1992-Q2"
273,"FORSALE","US","TOTAL","1992-04","1992-Q2"
46,"FORSALE","US","NOTSTD","1992-04","1992-Q2"
7.2,"FORSALE","US","MMTHS","1992-04","1992-Q2"
5.2,"FORSALE","US","MONSUP","1992-04","1992-Q2"
94,"FORSALE","US","COMPED","1992-04","1992-Q2"
274,"FORSALE","US","TOTAL","1992-04","1992-Q2"
6.1,"FORSALE","US","MONSUP","1992-04","1992-Q2"
17,"SOLD","US","NOTSTD","1992-04","1992-Q2"
21,"SOLD","US","UNDERC","1992-04","1992-Q2"
145000,"SOLD","US","AVERAG","1992-04","1992-Q2"
14,"SOLD","US","COMPED","1992-04","1992-Q2"
120000,"SOLD","US","MEDIAN","1992-04","1992-Q2"
53,"SOLD","US","TOTAL","1992-04","1992-Q2"
169,"ASOLD","WE","TOTAL","1992-04","1992-Q2"
73,"FORSALE","WE","TOTAL","1992-04","1992-Q2"
16,"SOLD","WE","TOTAL","1992-04","1992-Q2"
112,"ASOLD","MW","TOTAL","1992-05","1992-Q2"
58,"FORSALE","NE","TOTAL","1992-05","1992-Q2"
6,"SOLD","NE","TOTAL","1992-05","1992-Q2"
39,"FORSALE","MW","TOTAL","1992-05","1992-Q2"
11,"SOLD","MW","TOTAL","1992-05","1992-Q2"
63,"ASOLD","NE","TOTAL","1992-05","1992-Q2"
256,"ASOLD","SO","TOTAL","1992-05","1992-Q2"
101,"FORSALE","SO","TOTAL","1992-05","1992-Q2"
23,"SOLD","SO","TOTAL","1992-05","1992-Q2"
554,"ASOLD","US","TOTAL","1992-05","1992-Q2"
272,"FORSALE","US","TOTAL","1992-05","1992-Q2"
135,"FORSALE","US","UNDERC","1992-05","1992-Q2"
43,"FORSALE","US","NOTSTD","1992-05","1992-Q2"
7.1,"FORSALE","US","MMTHS","1992-05","1992-Q2"
5.2,"FORSALE","US","MONSUP","1992-05","1992-Q2"
95,"FORSALE","US","COMPED","1992-05","1992-Q2"
273,"FORSALE","US","TOTAL","1992-05","1992-Q2"
6,"FORSALE","US","MONSUP","1992-05","1992-Q2"
18,"SOLD","US","NOTSTD","1992-05","1992-Q2"
18,"SOLD","US","UNDERC","1992-05","1992-Q2"
146000,"SOLD","US","AVERAG","1992-05","1992-Q2"
16,"SOLD","US","COMPED","1992-05","1992-Q2"
52,"SOLD","US","TOTAL","1992-05","1992-Q2"
113000,"SOLD","US","MEDIAN","1992-05","1992-Q2"
124,"ASOLD","WE","TOTAL","1992-05","1992-Q2"
74,"FORSALE","WE","TOTAL","1992-05","1992-Q2"
12,"SOLD","WE","TOTAL","1992-05","1992-Q2"
102,"ASOLD","MW","TOTAL","1992-06","1992-Q2"
40,"FORSALE","MW","TOTAL","1992-06","1992-Q2"
9,"SOLD","MW","TOTAL","1992-06","1992-Q2"
75,"ASOLD","NE","TOTAL","1992-06","1992-Q2"
56,"FORSALE","NE","TOTAL","1992-06","1992-Q2"
7,"SOLD","NE","TOTAL","1992-06","1992-Q2"
264,"ASOLD","SO","TOTAL","1992-06","1992-Q2"
103,"FORSALE","SO","TOTAL","1992-06","1992-Q2"
23,"SOLD","SO","TOTAL","1992-06","1992-Q2"
596,"ASOLD","US","TOTAL","1992-06","1992-Q2"
136,"FORSALE","US","UNDERC","1992-06","1992-Q2"
275,"FORSALE","US","TOTAL","1992-06","1992-Q2"
46,"FORSALE","US","NOTSTD","1992-06","1992-Q2"
6.5,"FORSALE","US","MMTHS","1992-06","1992-Q2"
5.2,"FORSALE","US","MONSUP","1992-06","1992-Q2"
93,"FORSALE","US","COMPED","1992-06","1992-Q2"
5.6,"FORSALE","US","MONSUP","1992-06","1992-Q2"
273,"FORSALE","US","TOTAL","1992-06","1992-Q2"
19,"SOLD","US","UNDERC","1992-06","1992-Q2"
146600,"SOLD","US","AVERAG","1992-06","1992-Q2"
18,"SOLD","US","COMPED","1992-06","1992-Q2"
124500,"SOLD","US","MEDIAN","1992-06","1992-Q2"
53,"SOLD","US","TOTAL","1992-06","1992-Q2"
17,"SOLD","US","NOTSTD","1992-06","1992-Q2"
155,"ASOLD","WE","TOTAL","1992-06","1992-Q2"
77,"FORSALE","WE","TOTAL","1992-06","1992-Q2"
13,"SOLD","WE","TOTAL","1992-06","1992-Q2"
114,"ASOLD","MW","TOTAL","1992-07","1992-Q3"
40,"FORSALE","MW","TOTAL","1992-07","1992-Q3"
9,"SOLD","MW","TOTAL","1992-07","1992-Q3"
64,"ASOLD","NE","TOTAL","1992-07","1992-Q3"
55,"FORSALE","NE","TOTAL","1992-07","1992-Q3"
6,"SOLD","NE","TOTAL","1992-07","1992-Q3"
252,"ASOLD","SO","TOTAL","1992-07","1992-Q3"
104,"FORSALE","SO","TOTAL","1992-07","1992-Q3"
21,"SOLD","SO","TOTAL","1992-07","1992-Q3"
627,"ASOLD","US","TOTAL","1992-07","1992-Q3"
46,"FORSALE","US","NOTSTD","1992-07","1992-Q3"
6.4,"FORSALE","US","MMTHS","1992-07","1992-Q3"
5.3,"FORSALE","US","MONSUP","1992-07","1992-Q3"
91,"FORSALE","US","COMPED","1992-07","1992-Q3"
135,"FORSALE","US","UNDERC","1992-07","1992-Q3"
273,"FORSALE","US","TOTAL","1992-07","1992-Q3"
5.3,"FORSALE","US","MONSUP","1992-07","1992-Q3"
271,"FORSALE","US","TOTAL","1992-07","1992-Q3"
18,"SOLD","US","UNDERC","1992-07","1992-Q3"
137700,"SOLD","US","AVERAG","1992-07","1992-Q3"
18,"SOLD","US","COMPED","1992-07","1992-Q3"
118000,"SOLD","US","MEDIAN","1992-07","1992-Q3"
52,"SOLD","US","TOTAL","1992-07","1992-Q3"
16,"SOLD","US","NOTSTD","1992-07","1992-Q3"
197,"ASOLD","WE","TOTAL","1992-07","1992-Q3"
74,"FORSALE","WE","TOTAL","1992-07","1992-Q3"
16,"SOLD","WE","TOTAL","1992-07","1992-Q3"
136,"ASOLD","MW","TOTAL","1992-08","1992-Q3"
38,"FORSALE","MW","TOTAL","1992-08","1992-Q3"
12,"SOLD","MW","TOTAL","1992-08","1992-Q3"
70,"ASOLD","NE","TOTAL","1992-08","1992-Q3"
54,"FORSALE","NE","TOTAL","1992-08","1992-Q3"
6,"SOLD","NE","TOTAL","1992-08","1992-Q3"
255,"ASOLD","SO","TOTAL","1992-08","1992-Q3"
102,"FORSALE","SO","TOTAL","1992-08","1992-Q3"
22,"SOLD","SO","TOTAL","1992-08","1992-Q3"
636,"ASOLD","US","TOTAL","1992-08","1992-Q3"
45,"FORSALE","US","NOTSTD","1992-08","1992-Q3"
6.5,"FORSALE","US","MMTHS","1992-08","1992-Q3"
4.8,"FORSALE","US","MONSUP","1992-08","1992-Q3"
88,"FORSALE","US","COMPED","1992-08","1992-Q3"
136,"FORSALE","US","UNDERC","1992-08","1992-Q3"
269,"FORSALE","US","TOTAL","1992-08","1992-Q3"
5.2,"FORSALE","US","MONSUP","1992-08","1992-Q3"
269,"FORSALE","US","TOTAL","1992-08","1992-Q3"
20,"SOLD","US","UNDERC","1992-08","1992-Q3"
145300,"SOLD","US","AVERAG","1992-08","1992-Q3"
18,"SOLD","US","COMPED","1992-08","1992-Q3"
123500,"SOLD","US","MEDIAN","1992-08","1992-Q3"
56,"SOLD","US","TOTAL","1992-08","1992-Q3"
18,"SOLD","US","NOTSTD","1992-08","1992-Q3"
174,"ASOLD","WE","TOTAL","1992-08","1992-Q3"
74,"FORSALE","WE","TOTAL","1992-08","1992-Q3"
15,"SOLD","WE","TOTAL","1992-08","1992-Q3"
83,"ASOLD","NE","TOTAL","1992-09","1992-Q3"
53,"FORSALE","NE","TOTAL","1992-09","1992-Q3"
124,"ASOLD","MW","TOTAL","1992-09","1992-Q3"
39,"FORSALE","MW","TOTAL","1992-09","1992-Q3"
10,"SOLD","MW","TOTAL","1992-09","1992-Q3"
7,"SOLD","NE","TOTAL","1992-09","1992-Q3"
272,"ASOLD","SO","TOTAL","1992-09","1992-Q3"
105,"FORSALE","SO","TOTAL","1992-09","1992-Q3"
22,"SOLD","SO","TOTAL","1992-09","1992-Q3"
650,"ASOLD","US","TOTAL","1992-09","1992-Q3"
47,"FORSALE","US","NOTSTD","1992-09","1992-Q3"
6.2,"FORSALE","US","MMTHS","1992-09","1992-Q3"
5.2,"FORSALE","US","MONSUP","1992-09","1992-Q3"
87,"FORSALE","US","COMPED","1992-09","1992-Q3"
135,"FORSALE","US","UNDERC","1992-09","1992-Q3"
268,"FORSALE","US","TOTAL","1992-09","1992-Q3"
5,"FORSALE","US","MONSUP","1992-09","1992-Q3"
265,"FORSALE","US","TOTAL","1992-09","1992-Q3"
17,"SOLD","US","UNDERC","1992-09","1992-Q3"
142200,"SOLD","US","AVERAG","1992-09","1992-Q3"
18,"SOLD","US","COMPED","1992-09","1992-Q3"
119500,"SOLD","US","MEDIAN","1992-09","1992-Q3"
51,"SOLD","US","TOTAL","1992-09","1992-Q3"
16,"SOLD","US","NOTSTD","1992-09","1992-Q3"
170,"ASOLD","WE","TOTAL","1992-09","1992-Q3"
72,"FORSALE","WE","TOTAL","1992-09","1992-Q3"
14,"SOLD","WE","TOTAL","1992-09","1992-Q3"
105,"ASOLD","MW","TOTAL","1992-10","1992-Q4"
39,"FORSALE","MW","TOTAL","1992-10","1992-Q4"
9,"SOLD","MW","TOTAL","1992-10","1992-Q4"
56,"ASOLD","NE","TOTAL","1992-10","1992-Q4"
51,"FORSALE","NE","TOTAL","1992-10","1992-Q4"
5,"SOLD","NE","TOTAL","1992-10","1992-Q4"
285,"ASOLD","SO","TOTAL","1992-10","1992-Q4"
103,"FORSALE","SO","TOTAL","1992-10","1992-Q4"
22,"SOLD","SO","TOTAL","1992-10","1992-Q4"
621,"ASOLD","US","TOTAL","1992-10","1992-Q4"
5.4,"FORSALE","US","MONSUP","1992-10","1992-Q4"
86,"FORSALE","US","COMPED","1992-10","1992-Q4"
134,"FORSALE","US","UNDERC","1992-10","1992-Q4"
266,"FORSALE","US","TOTAL","1992-10","1992-Q4"
45,"FORSALE","US","NOTSTD","1992-10","1992-Q4"
5.8,"FORSALE","US","MMTHS","1992-10","1992-Q4"
5.1,"FORSALE","US","MONSUP","1992-10","1992-Q4"
264,"FORSALE","US","TOTAL","1992-10","1992-Q4"
19,"SOLD","US","UNDERC","1992-10","1992-Q4"
148400,"SOLD","US","AVERAG","1992-10","1992-Q4"
15,"SOLD","US","COMPED","1992-10","1992-Q4"
125000,"SOLD","US","MEDIAN","1992-10","1992-Q4"
48,"SOLD","US","TOTAL","1992-10","1992-Q4"
