"cell_value","geo_level_code","data_type_code","time"
29487,"MW","TOTAL","2010-Q2"
25571,"MW","OCC","2010-Q2"
18114,"MW","OWNOCC","2010-Q2"
143,"NE","RNTSLD","2010-Q2"
934,"NE","SEASON","2010-Q2"
285,"NE","OCCUSE","2010-Q2"
154,"NE","URE","2010-Q2"
196,"NE","SALE","2010-Q2"
608,"NE","OTH","2010-Q2"
1046,"NE","OFFMAR","2010-Q2"
2993,"NE","VACANT","2010-Q2"
675,"NE","RENT","2010-Q2"
13267,"NE","OWNOCC","2010-Q2"
7396,"NE","RNTOCC","2010-Q2"
2059,"NE","YRVAC","2010-Q2"
23656,"NE","TOTAL","2010-Q2"
20663,"NE","OCC","2010-Q2"
3303,"SO","OFFMAR","2010-Q2"
8395,"SO","VACANT","2010-Q2"
1977,"SO","RENT","2010-Q2"
374,"SO","RNTSLD","2010-Q2"
1864,"SO","SEASON","2010-Q2"
1028,"SO","OCCUSE","2010-Q2"
548,"SO","URE","2010-Q2"
6531,"SO","YRVAC","2010-Q2"
877,"SO","SALE","2010-Q2"
1727,"SO","OTH","2010-Q2"
50001,"SO","TOTAL","2010-Q2"
41606,"SO","OCC","2010-Q2"
28755,"SO","OWNOCC","2010-Q2"
12852,"SO","RNTOCC","2010-Q2"
2155,"US","OCCUSE","2010-Q2"
1238,"US","URE","2010-Q2"
3756,"US","OTH","2010-Q2"
962,"US","RNTSLD","2010-Q2"
19022,"US","VACANT","2010-Q2"
14550,"US","YRVAC","2010-Q2"
4473,"US","SEASON","2010-Q2"
4464,"US","RENT","2010-Q2"
1976,"US","SALE","2010-Q2"
131749,"US","TOTAL","2010-Q2"
112726,"US","OCC","2010-Q2"
75417,"US","OWNOCC","2010-Q2"
37309,"US","RNTOCC","2010-Q2"
7150,"US","OFFMAR","2010-Q2"
546,"WE","OTH","2010-Q2"
3717,"WE","VACANT","2010-Q2"
849,"WE","RENT","2010-Q2"
217,"WE","RNTSLD","2010-Q2"
844,"WE","SEASON","2010-Q2"
574,"WE","OCCUSE","2010-Q2"
260,"WE","URE","2010-Q2"
2874,"WE","YRVAC","2010-Q2"
28604,"WE","TOTAL","2010-Q2"
24887,"WE","OCC","2010-Q2"
15281,"WE","OWNOCC","2010-Q2"
9606,"WE","RNTOCC","2010-Q2"
428,"WE","SALE","2010-Q2"
1381,"WE","OFFMAR","2010-Q2"
977,"MW","RENT","2010-Q3"
221,"MW","RNTSLD","2010-Q3"
744,"MW","SEASON","2010-Q3"
301,"MW","URE","2010-Q3"
271,"MW","OCCUSE","2010-Q3"
826,"MW","OTH","2010-Q3"
25667,"MW","OCC","2010-Q3"
18257,"MW","OWNOCC","2010-Q3"
7411,"MW","RNTOCC","2010-Q3"
3835,"MW","VACANT","2010-Q3"
495,"MW","SALE","2010-Q3"
1399,"MW","OFFMAR","2010-Q3"
154,"NE","RNTSLD","2010-Q3"
298,"NE","OCCUSE","2010-Q3"
181,"NE","URE","2010-Q3"
554,"NE","OTH","2010-Q3"
605,"NE","RENT","2010-Q3"
2937,"NE","VACANT","2010-Q3"
2012,"NE","YRVAC","2010-Q3"
23673,"NE","TOTAL","2010-Q3"
20736,"NE","OCC","2010-Q3"
13244,"NE","OWNOCC","2010-Q3"
7493,"NE","RNTOCC","2010-Q3"
1936,"SO","RENT","2010-Q3"
421,"SO","RNTSLD","2010-Q3"
1932,"SO","SEASON","2010-Q3"
1109,"SO","OCCUSE","2010-Q3"
524,"SO","URE","2010-Q3"
827,"SO","SALE","2010-Q3"
12871,"SO","RNTOCC","2010-Q3"
6477,"SO","YRVAC","2010-Q3"
3293,"SO","OFFMAR","2010-Q3"
1659,"SO","OTH","2010-Q3"
50059,"SO","TOTAL","2010-Q3"
41650,"SO","OCC","2010-Q3"
28779,"SO","OWNOCC","2010-Q3"
8409,"SO","VACANT","2010-Q3"
1950,"US","SALE","2010-Q3"
1006,"US","RNTSLD","2010-Q3"
4483,"US","SEASON","2010-Q3"
4373,"US","RENT","2010-Q3"
7120,"US","OFFMAR","2010-Q3"
2277,"US","OCCUSE","2010-Q3"
1259,"US","URE","2010-Q3"
3585,"US","OTH","2010-Q3"
131874,"US","TOTAL","2010-Q3"
112941,"US","OCC","2010-Q3"
75533,"US","OWNOCC","2010-Q3"
37409,"US","RNTOCC","2010-Q3"
18933,"US","VACANT","2010-Q3"
14448,"US","YRVAC","2010-Q3"
210,"WE","RNTSLD","2010-Q3"
598,"WE","OCCUSE","2010-Q3"
252,"WE","URE","2010-Q3"
407,"WE","SALE","2010-Q3"
546,"WE","OTH","2010-Q3"
855,"WE","RENT","2010-Q3"
3751,"WE","VACANT","2010-Q3"
28638,"WE","TOTAL","2010-Q3"
24887,"WE","OCC","2010-Q3"
15253,"WE","OWNOCC","2010-Q3"
9634,"WE","RNTOCC","2010-Q3"
2867,"WE","YRVAC","2010-Q3"
884,"WE","SEASON","2010-Q3"
1396,"WE","OFFMAR","2010-Q3"
276,"MW","URE","2010-Q4"
29503,"MW","TOTAL","2010-Q3"
3091,"MW","YRVAC","2010-Q3"
924,"NE","SEASON","2010-Q3"
222,"NE","SALE","2010-Q3"
1033,"NE","OFFMAR","2010-Q3"
195,"MW","RNTSLD","2010-Q4"
757,"MW","SEASON","2010-Q4"
294,"MW","OCCUSE","2010-Q4"
946,"MW","OTH","2010-Q4"
812,"MW","RENT","2010-Q4"
25718,"MW","OCC","2010-Q4"
18120,"MW","OWNOCC","2010-Q4"
7598,"MW","RNTOCC","2010-Q4"
3802,"MW","VACANT","2010-Q4"
3045,"MW","YRVAC","2010-Q4"
521,"MW","SALE","2010-Q4"
1518,"MW","OFFMAR","2010-Q4"
29519,"MW","TOTAL","2010-Q4"
346,"NE","OCCUSE","2010-Q4"
182,"NE","URE","2010-Q4"
277,"NE","SALE","2010-Q4"
540,"NE","OTH","2010-Q4"
1068,"NE","OFFMAR","2010-Q4"
604,"NE","RENT","2010-Q4"
3014,"NE","VACANT","2010-Q4"
2085,"NE","YRVAC","2010-Q4"
929,"NE","SEASON","2010-Q4"
136,"NE","RNTSLD","2010-Q4"
23691,"NE","TOTAL","2010-Q4"
20677,"NE","OCC","2010-Q4"
13246,"NE","OWNOCC","2010-Q4"
7431,"NE","RNTOCC","2010-Q4"
351,"SO","RNTSLD","2010-Q4"
1132,"SO","OCCUSE","2010-Q4"
567,"SO","URE","2010-Q4"
13248,"SO","RNTOCC","2010-Q4"
1803,"SO","SEASON","2010-Q4"
1747,"SO","RENT","2010-Q4"
839,"SO","SALE","2010-Q4"
3314,"SO","OFFMAR","2010-Q4"
1614,"SO","OTH","2010-Q4"
50118,"SO","TOTAL","2010-Q4"
42064,"SO","OCC","2010-Q4"
28817,"SO","OWNOCC","2010-Q4"
8053,"SO","VACANT","2010-Q4"
6250,"SO","YRVAC","2010-Q4"
1267,"US","URE","2010-Q4"
850,"US","RNTSLD","2010-Q4"
14218,"US","YRVAC","2010-Q4"
4332,"US","SEASON","2010-Q4"
4003,"US","RENT","2010-Q4"
2068,"US","SALE","2010-Q4"
7296,"US","OFFMAR","2010-Q4"
2399,"US","OCCUSE","2010-Q4"
3629,"US","OTH","2010-Q4"
131995,"US","TOTAL","2010-Q4"
113445,"US","OCC","2010-Q4"
75417,"US","OWNOCC","2010-Q4"
38029,"US","RNTOCC","2010-Q4"
18551,"US","VACANT","2010-Q4"
840,"WE","RENT","2010-Q4"
168,"WE","RNTSLD","2010-Q4"
626,"WE","OCCUSE","2010-Q4"
242,"WE","URE","2010-Q4"
431,"WE","SALE","2010-Q4"
528,"WE","OTH","2010-Q4"
3681,"WE","VACANT","2010-Q4"
1396,"WE","OFFMAR","2010-Q4"
28667,"WE","TOTAL","2010-Q4"
24986,"WE","OCC","2010-Q4"
15235,"WE","OWNOCC","2010-Q4"
9752,"WE","RNTOCC","2010-Q4"
2838,"WE","YRVAC","2010-Q4"
844,"WE","SEASON","2010-Q4"
511,"MW","SALE","2011-Q1"
191,"MW","RNTSLD","2011-Q1"
271,"MW","URE","2011-Q1"
284,"MW","OCCUSE","2011-Q1"
1025,"MW","OTH","2011-Q1"
25582,"MW","OCC","2011-Q1"
18010,"MW","OWNOCC","2011-Q1"
7572,"MW","RNTOCC","2011-Q1"
803,"MW","SEASON","2011-Q1"
866,"MW","RENT","2011-Q1"
1581,"MW","OFFMAR","2011-Q1"
545,"NE","RENT","2011-Q1"
167,"NE","RNTSLD","2011-Q1"
295,"NE","SALE","2011-Q1"
3209,"NE","VACANT","2011-Q1"
997,"NE","SEASON","2011-Q1"
1205,"NE","OFFMAR","2011-Q1"
378,"NE","OCCUSE","2011-Q1"
205,"NE","URE","2011-Q1"
623,"NE","OTH","2011-Q1"
23709,"NE","TOTAL","2011-Q1"
20500,"NE","OCC","2011-Q1"
13099,"NE","OWNOCC","2011-Q1"
7401,"NE","RNTOCC","2011-Q1"
2213,"NE","YRVAC","2011-Q1"
331,"SO","RNTSLD","2011-Q1"
6259,"SO","YRVAC","2011-Q1"
3187,"SO","OFFMAR","2011-Q1"
588,"SO","URE","2011-Q1"
1645,"SO","OTH","2011-Q1"
1917,"SO","RENT","2011-Q1"
29535,"MW","TOTAL","2011-Q1"
3953,"MW","VACANT","2011-Q1"
3150,"MW","YRVAC","2011-Q1"
13286,"SO","RNTOCC","2011-Q1"
1874,"SO","SEASON","2011-Q1"
824,"SO","SALE","2011-Q1"
954,"SO","OCCUSE","2011-Q1"
50176,"SO","TOTAL","2011-Q1"
42044,"SO","OCC","2011-Q1"
28758,"SO","OWNOCC","2011-Q1"
8133,"SO","VACANT","2011-Q1"
7431,"US","OFFMAR","2011-Q1"
3889,"US","OTH","2011-Q1"
844,"US","RNTSLD","2011-Q1"
4616,"US","SEASON","2011-Q1"
4102,"US","RENT","2011-Q1"
2005,"US","SALE","2011-Q1"
2241,"US","OCCUSE","2011-Q1"
1301,"US","URE","2011-Q1"
132117,"US","TOTAL","2011-Q1"
113119,"US","OCC","2011-Q1"
75097,"US","OWNOCC","2011-Q1"
38021,"US","RNTOCC","2011-Q1"
18998,"US","VACANT","2011-Q1"
14382,"US","YRVAC","2011-Q1"
375,"WE","SALE","2011-Q1"
154,"WE","RNTSLD","2011-Q1"
596,"WE","OTH","2011-Q1"
774,"WE","RENT","2011-Q1"
3703,"WE","VACANT","2011-Q1"
943,"WE","SEASON","2011-Q1"
236,"WE","URE","2011-Q1"
24993,"WE","OCC","2011-Q1"
15230,"WE","OWNOCC","2011-Q1"
9763,"WE","RNTOCC","2011-Q1"
2761,"WE","YRVAC","2011-Q1"
1458,"WE","OFFMAR","2011-Q1"
233,"MW","RNTSLD","2011-Q2"
277,"MW","URE","2011-Q2"
258,"MW","OCCUSE","2011-Q2"
468,"MW","SALE","2011-Q2"
7679,"MW","RNTOCC","2011-Q2"
3976,"MW","VACANT","2011-Q2"
3099,"MW","YRVAC","2011-Q2"
877,"MW","SEASON","2011-Q2"
898,"MW","RENT","2011-Q2"
1499,"MW","OFFMAR","2011-Q2"
963,"MW","OTH","2011-Q2"
29551,"MW","TOTAL","2011-Q2"
25576,"MW","OCC","2011-Q2"
17898,"MW","OWNOCC","2011-Q2"
207,"NE","RNTSLD","2011-Q2"
299,"NE","OCCUSE","2011-Q2"
167,"NE","URE","2011-Q2"
301,"NE","SALE","2011-Q2"
957,"NE","SEASON","2011-Q2"
564,"NE","RENT","2011-Q2"
1065,"NE","OFFMAR","2011-Q2"
599,"NE","OTH","2011-Q2"
23727,"NE","TOTAL","2011-Q2"
20633,"NE","OCC","2011-Q2"
12993,"NE","OWNOCC","2011-Q2"
7638,"NE","RNTOCC","2011-Q2"
3095,"NE","VACANT","2011-Q2"
2138,"NE","YRVAC","2011-Q2"
804,"SO","SALE","2011-Q2"
6393,"SO","YRVAC","2011-Q2"
1753,"SO","RENT","2011-Q2"
385,"SO","RNTSLD","2011-Q2"
3452,"SO","OFFMAR","2011-Q2"
1164,"SO","OCCUSE","2011-Q2"
543,"SO","URE","2011-Q2"
1747,"SO","OTH","2011-Q2"
50235,"SO","TOTAL","2011-Q2"
41974,"SO","OCC","2011-Q2"
28609,"SO","OWNOCC","2011-Q2"
13364,"SO","RNTOCC","2011-Q2"
8261,"SO","VACANT","2011-Q2"
1866,"SO","SEASON","2011-Q2"
4571,"US","SEASON","2011-Q2"
3947,"US","RENT","2011-Q2"
1959,"US","SALE","2011-Q2"
1017,"US","RNTSLD","2011-Q2"
1166,"US","URE","2011-Q2"
3869,"US","OTH","2011-Q2"
14270,"US","YRVAC","2011-Q2"
7346,"US","OFFMAR","2011-Q2"
132239,"US","TOTAL","2011-Q2"
113399,"US","OCC","2011-Q2"
74710,"US","OWNOCC","2011-Q2"
38687,"US","RNTOCC","2011-Q2"
18843,"US","VACANT","2011-Q2"
2312,"US","OCCUSE","2011-Q2"
385,"WE","SALE","2011-Q2"
192,"WE","RNTSLD","2011-Q2"
179,"WE","URE","2011-Q2"
10006,"WE","RNTOCC","2011-Q2"
3511,"WE","VACANT","2011-Q2"
2641,"WE","YRVAC","2011-Q2"
871,"WE","SEASON","2011-Q2"
733,"WE","RENT","2011-Q2"
1330,"WE","OFFMAR","2011-Q2"
590,"WE","OCCUSE","2011-Q2"
561,"WE","OTH","2011-Q2"
25216,"WE","OCC","2011-Q2"
15209,"WE","OWNOCC","2011-Q2"
314,"MW","RNTSLD","2011-Q3"
213,"MW","URE","2011-Q3"
241,"MW","OCCUSE","2011-Q3"
448,"MW","SALE","2011-Q3"
3907,"MW","VACANT","2011-Q3"
3107,"MW","YRVAC","2011-Q3"
800,"MW","SEASON","2011-Q3"
919,"MW","RENT","2011-Q3"
1425,"MW","OFFMAR","2011-Q3"
971,"MW","OTH","2011-Q3"
25660,"MW","OCC","2011-Q3"
18042,"MW","OWNOCC","2011-Q3"
7618,"MW","RNTOCC","2011-Q3"
29566,"MW","TOTAL","2011-Q3"
187,"NE","RNTSLD","2011-Q3"
272,"NE","OCCUSE","2011-Q3"
132,"NE","URE","2011-Q3"
304,"NE","SALE","2011-Q3"
2999,"NE","VACANT","2011-Q3"
2122,"NE","YRVAC","2011-Q3"
877,"NE","SEASON","2011-Q3"
660,"NE","RENT","2011-Q3"
970,"NE","OFFMAR","2011-Q3"
566,"NE","OTH","2011-Q3"
23744,"NE","TOTAL","2011-Q3"
20745,"NE","OCC","2011-Q3"
13211,"NE","OWNOCC","2011-Q3"
7535,"NE","RNTOCC","2011-Q3"
744,"SO","SALE","2011-Q3"
6444,"SO","YRVAC","2011-Q3"
1832,"SO","SEASON","2011-Q3"
1873,"SO","RENT","2011-Q3"
416,"SO","RNTSLD","2011-Q3"
3412,"SO","OFFMAR","2011-Q3"
1189,"SO","OCCUSE","2011-Q3"
451,"SO","URE","2011-Q3"
1772,"SO","OTH","2011-Q3"
50295,"SO","TOTAL","2011-Q3"
42018,"SO","OCC","2011-Q3"
28750,"SO","OWNOCC","2011-Q3"
13269,"SO","RNTOCC","2011-Q3"
8277,"SO","VACANT","2011-Q3"
4376,"US","SEASON","2011-Q3"
4240,"US","RENT","2011-Q3"
1862,"US","SALE","2011-Q3"
1164,"US","RNTSLD","2011-Q3"
7161,"US","OFFMAR","2011-Q3"
2332,"US","OCCUSE","2011-Q3"
990,"US","URE","2011-Q3"
3839,"US","OTH","2011-Q3"
14426,"US","YRVAC","2011-Q3"
132362,"US","TOTAL","2011-Q3"
113559,"US","OCC","2011-Q3"
75257,"US","OWNOCC","2011-Q3"
38303,"US","RNTOCC","2011-Q3"
247,"WE","RNTSLD","2011-Q3"
194,"WE","URE","2011-Q3"
365,"WE","SALE","2011-Q3"
15254,"WE","OWNOCC","2011-Q3"
2754,"WE","YRVAC","2011-Q3"
867,"WE","SEASON","2011-Q3"
788,"WE","RENT","2011-Q3"
1354,"WE","OFFMAR","2011-Q3"
630,"WE","OCCUSE","2011-Q3"
530,"WE","OTH","2011-Q3"
9881,"WE","RNTOCC","2011-Q3"
25135,"WE","OCC","2011-Q3"
3621,"WE","VACANT","2011-Q3"
7733,"MW","RNTOCC","2011-Q4"
815,"MW","SEASON","2011-Q4"
839,"MW","RENT","2011-Q4"
469,"MW","SALE","2011-Q4"
1443,"MW","OFFMAR","2011-Q4"
912,"MW","OTH","2011-Q4"
29584,"MW","TOTAL","2011-Q4"
18052,"MW","OWNOCC","2011-Q4"
3799,"MW","VACANT","2011-Q4"
2984,"MW","YRVAC","2011-Q4"
25784,"MW","OCC","2011-Q4"
625,"WE","OCCUSE","2011-Q1"
28697,"WE","TOTAL","2011-Q1"
28727,"WE","TOTAL","2011-Q2"
28756,"WE","TOTAL","2011-Q3"
18803,"US","VACANT","2011-Q3"
234,"MW","RNTSLD","2011-Q4"
282,"MW","URE","2011-Q4"
248,"MW","OCCUSE","2011-Q4"
141,"NE","RNTSLD","2011-Q4"
296,"NE","OCCUSE","2011-Q4"
174,"NE","URE","2011-Q4"
270,"NE","SALE","2011-Q4"
2065,"NE","YRVAC","2011-Q4"
924,"NE","SEASON","2011-Q4"
641,"NE","RENT","2011-Q4"
543,"NE","OTH","2011-Q4"
23760,"NE","TOTAL","2011-Q4"
20770,"NE","OCC","2011-Q4"
13222,"NE","OWNOCC","2011-Q4"
7549,"NE","RNTOCC","2011-Q4"
2990,"NE","VACANT","2011-Q4"
1013,"NE","OFFMAR","2011-Q4"
649,"SO","URE","2011-Q4"
722,"SO","SALE","2011-Q4"
6266,"SO","YRVAC","2011-Q4"
1880,"SO","SEASON","2011-Q4"
1852,"SO","RENT","2011-Q4"
345,"SO","RNTSLD","2011-Q4"
3347,"SO","OFFMAR","2011-Q4"
1039,"SO","OCCUSE","2011-Q4"
1658,"SO","OTH","2011-Q4"
50361,"SO","TOTAL","2011-Q4"
42215,"SO","OCC","2011-Q4"
28817,"SO","OWNOCC","2011-Q4"
13398,"SO","RNTOCC","2011-Q4"
8146,"SO","VACANT","2011-Q4"
4058,"US","RENT","2011-Q4"
1783,"US","SALE","2011-Q4"
914,"US","RNTSLD","2011-Q4"
7122,"US","OFFMAR","2011-Q4"
2187,"US","OCCUSE","2011-Q4"
1329,"US","URE","2011-Q4"
3607,"US","OTH","2011-Q4"
13877,"US","YRVAC","2011-Q4"
4512,"US","SEASON","2011-Q4"
18389,"US","VACANT","2011-Q4"
132491,"US","TOTAL","2011-Q4"
114102,"US","OCC","2011-Q4"
75325,"US","OWNOCC","2011-Q4"
38778,"US","RNTOCC","2011-Q4"
194,"WE","RNTSLD","2011-Q4"
223,"WE","URE","2011-Q4"
322,"WE","SALE","2011-Q4"
25333,"WE","OCC","2011-Q4"
15235,"WE","OWNOCC","2011-Q4"
10098,"WE","RNTOCC","2011-Q4"
3455,"WE","VACANT","2011-Q4"
2562,"WE","YRVAC","2011-Q4"
893,"WE","SEASON","2011-Q4"
726,"WE","RENT","2011-Q4"
1320,"WE","OFFMAR","2011-Q4"
603,"WE","OCCUSE","2011-Q4"
494,"WE","OTH","2011-Q4"
28786,"WE","TOTAL","2011-Q4"
293,"MW","OCCUSE","2012-Q1"
300,"MW","URE","2012-Q1"
201,"MW","RNTSLD","2012-Q1"
7844,"MW","RNTOCC","2012-Q1"
3017,"MW","YRVAC","2012-Q1"
853,"MW","SEASON","2012-Q1"
813,"MW","RENT","2012-Q1"
393,"MW","SALE","2012-Q1"
1610,"MW","OFFMAR","2012-Q1"
1016,"MW","OTH","2012-Q1"
29600,"MW","TOTAL","2012-Q1"
25731,"MW","OCC","2012-Q1"
17887,"MW","OWNOCC","2012-Q1"
3870,"MW","VACANT","2012-Q1"
239,"NE","SALE","2012-Q1"
125,"NE","RNTSLD","2012-Q1"
237,"NE","URE","2012-Q1"
276,"NE","OCCUSE","2012-Q1"
3131,"NE","VACANT","2012-Q1"
661,"NE","RENT","2012-Q1"
1157,"NE","OFFMAR","2012-Q1"
643,"NE","OTH","2012-Q1"
23775,"NE","TOTAL","2012-Q1"
20644,"NE","OCC","2012-Q1"
12900,"NE","OWNOCC","2012-Q1"
7743,"NE","RNTOCC","2012-Q1"
2183,"NE","YRVAC","2012-Q1"
949,"NE","SEASON","2012-Q1"
1800,"SO","SEASON","2012-Q1"
1697,"SO","RENT","2012-Q1"
701,"SO","SALE","2012-Q1"
346,"SO","RNTSLD","2012-Q1"
1039,"SO","OCCUSE","2012-Q1"
658,"SO","URE","2012-Q1"
1823,"SO","OTH","2012-Q1"
13761,"SO","RNTOCC","2012-Q1"
50426,"SO","TOTAL","2012-Q1"
42361,"SO","OCC","2012-Q1"
28601,"SO","OWNOCC","2012-Q1"
8065,"SO","VACANT","2012-Q1"
6264,"SO","YRVAC","2012-Q1"
3520,"SO","OFFMAR","2012-Q1"
4480,"US","SEASON","2012-Q1"
1653,"US","SALE","2012-Q1"
848,"US","RNTSLD","2012-Q1"
2199,"US","OCCUSE","2012-Q1"
1381,"US","URE","2012-Q1"
13995,"US","YRVAC","2012-Q1"
3860,"US","RENT","2012-Q1"
7633,"US","OFFMAR","2012-Q1"
4053,"US","OTH","2012-Q1"
132619,"US","TOTAL","2012-Q1"
114145,"US","OCC","2012-Q1"
74616,"US","OWNOCC","2012-Q1"
39530,"US","RNTOCC","2012-Q1"
18476,"US","VACANT","2012-Q1"
185,"WE","URE","2012-Q1"
176,"WE","RNTSLD","2012-Q1"
320,"WE","SALE","2012-Q1"
10182,"WE","RNTOCC","2012-Q1"
3409,"WE","VACANT","2012-Q1"
2531,"WE","YRVAC","2012-Q1"
878,"WE","SEASON","2012-Q1"
689,"WE","RENT","2012-Q1"
1346,"WE","OFFMAR","2012-Q1"
590,"WE","OCCUSE","2012-Q1"
571,"WE","OTH","2012-Q1"
28818,"WE","TOTAL","2012-Q1"
25409,"WE","OCC","2012-Q1"
15228,"WE","OWNOCC","2012-Q1"
254,"MW","RNTSLD","2012-Q2"
269,"MW","URE","2012-Q2"
250,"MW","OCCUSE","2012-Q2"
3817,"MW","VACANT","2012-Q2"
2935,"MW","YRVAC","2012-Q2"
883,"MW","SEASON","2012-Q2"
801,"MW","RENT","2012-Q2"
398,"MW","SALE","2012-Q2"
1481,"MW","OFFMAR","2012-Q2"
962,"MW","OTH","2012-Q2"
17949,"MW","OWNOCC","2012-Q2"
7851,"MW","RNTOCC","2012-Q2"
29617,"MW","TOTAL","2012-Q2"
25799,"MW","OCC","2012-Q2"
235,"NE","SALE","2012-Q2"
193,"NE","RNTSLD","2012-Q2"
260,"NE","OCCUSE","2012-Q2"
223,"NE","URE","2012-Q2"
2112,"NE","YRVAC","2012-Q2"
963,"NE","SEASON","2012-Q2"
546,"NE","RENT","2012-Q2"
1137,"NE","OFFMAR","2012-Q2"
654,"NE","OTH","2012-Q2"
23790,"NE","TOTAL","2012-Q2"
20716,"NE","OCC","2012-Q2"
13206,"NE","OWNOCC","2012-Q2"
7510,"NE","RNTOCC","2012-Q2"
3075,"NE","VACANT","2012-Q2"
537,"SO","URE","2012-Q2"
1830,"SO","SEASON","2012-Q2"
1738,"SO","RENT","2012-Q2"
624,"SO","SALE","2012-Q2"
440,"SO","RNTSLD","2012-Q2"
3572,"SO","OFFMAR","2012-Q2"
1233,"SO","OCCUSE","2012-Q2"
1802,"SO","OTH","2012-Q2"
50492,"SO","TOTAL","2012-Q2"
42288,"SO","OCC","2012-Q2"
28518,"SO","OWNOCC","2012-Q2"
13770,"SO","RNTOCC","2012-Q2"
8204,"SO","VACANT","2012-Q2"
6374,"SO","YRVAC","2012-Q2"
4494,"US","SEASON","2012-Q2"
1595,"US","SALE","2012-Q2"
1051,"US","RNTSLD","2012-Q2"
1271,"US","URE","2012-Q2"
3930,"US","OTH","2012-Q2"
3766,"US","RENT","2012-Q2"
132748,"US","TOTAL","2012-Q2"
114228,"US","OCC","2012-Q2"
39377,"US","RNTOCC","2012-Q2"
18519,"US","VACANT","2012-Q2"
14026,"US","YRVAC","2012-Q2"
7613,"US","OFFMAR","2012-Q2"
2413,"US","OCCUSE","2012-Q2"
74851,"US","OWNOCC","2012-Q2"
241,"WE","URE","2012-Q2"
164,"WE","RNTSLD","2012-Q2"
2606,"WE","YRVAC","2012-Q2"
818,"WE","SEASON","2012-Q2"
681,"WE","RENT","2012-Q2"
338,"WE","SALE","2012-Q2"
1423,"WE","OFFMAR","2012-Q2"
670,"WE","OCCUSE","2012-Q2"
512,"WE","OTH","2012-Q2"
28849,"WE","TOTAL","2012-Q2"
25425,"WE","OCC","2012-Q2"
15178,"WE","OWNOCC","2012-Q2"
10246,"WE","RNTOCC","2012-Q2"
3423,"WE","VACANT","2012-Q2"
219,"MW","OCCUSE","2012-Q3"
7924,"MW","RNTOCC","2012-Q3"
2789,"MW","YRVAC","2012-Q3"
790,"MW","SEASON","2012-Q3"
834,"MW","RENT","2012-Q3"
335,"MW","SALE","2012-Q3"
29636,"MW","TOTAL","2012-Q3"
228,"MW","RNTSLD","2012-Q3"
1392,"MW","OFFMAR","2012-Q3"
229,"MW","URE","2012-Q3"
944,"MW","OTH","2012-Q3"
26057,"MW","OCC","2012-Q3"
18133,"MW","OWNOCC","2012-Q3"
3578,"MW","VACANT","2012-Q3"
161,"NE","URE","2012-Q3"
2052,"NE","YRVAC","2012-Q3"
895,"NE","SEASON","2012-Q3"
1014,"NE","OFFMAR","2012-Q3"
578,"NE","OTH","2012-Q3"
192,"NE","RNTSLD","2012-Q3"
275,"NE","OCCUSE","2012-Q3"
23806,"NE","TOTAL","2012-Q3"
20859,"NE","OCC","2012-Q3"
13335,"NE","OWNOCC","2012-Q3"
7524,"NE","RNTOCC","2012-Q3"
2947,"NE","VACANT","2012-Q3"
582,"NE","RENT","2012-Q3"
265,"NE","SALE","2012-Q3"
468,"SO","RNTSLD","2012-Q3"
3394,"SO","OFFMAR","2012-Q3"
1143,"SO","OCCUSE","2012-Q3"
559,"SO","URE","2012-Q3"
6149,"SO","YRVAC","2012-Q3"
607,"SO","SALE","2012-Q3"
1692,"SO","OTH","2012-Q3"
50566,"SO","TOTAL","2012-Q3"
42390,"SO","OCC","2012-Q3"
28348,"SO","OWNOCC","2012-Q3"
14042,"SO","RNTOCC","2012-Q3"
8176,"SO","VACANT","2012-Q3"
2027,"SO","SEASON","2012-Q3"
1680,"SO","RENT","2012-Q3"
7191,"US","OFFMAR","2012-Q3"
13588,"US","YRVAC","2012-Q3"
3810,"US","RENT","2012-Q3"
1111,"US","RNTSLD","2012-Q3"
2271,"US","OCCUSE","2012-Q3"
3808,"US","OTH","2012-Q3"
18149,"US","VACANT","2012-Q3"
4561,"US","SEASON","2012-Q3"
1476,"US","SALE","2012-Q3"
1111,"US","URE","2012-Q3"
132890,"US","TOTAL","2012-Q3"
114741,"US","OCC","2012-Q3"
75107,"US","OWNOCC","2012-Q3"
39634,"US","RNTOCC","2012-Q3"
163,"WE","URE","2012-Q3"
270,"WE","SALE","2012-Q3"
2598,"WE","YRVAC","2012-Q3"
850,"WE","SEASON","2012-Q3"
714,"WE","RENT","2012-Q3"
634,"WE","OCCUSE","2012-Q3"
594,"WE","OTH","2012-Q3"
28882,"WE","TOTAL","2012-Q3"
25435,"WE","OCC","2012-Q3"
15291,"WE","OWNOCC","2012-Q3"
10144,"WE","RNTOCC","2012-Q3"
3447,"WE","VACANT","2012-Q3"
223,"WE","RNTSLD","2012-Q3"
1390,"WE","OFFMAR","2012-Q3"
794,"MW","SEASON","2012-Q4"
815,"MW","RENT","2012-Q4"
343,"MW","SALE","2012-Q4"
223,"MW","RNTSLD","2012-Q4"
1426,"MW","OFFMAR","2012-Q4"
233,"MW","OCCUSE","2012-Q4"
287,"MW","URE","2012-Q4"
906,"MW","OTH","2012-Q4"
26059,"MW","OCC","2012-Q4"
18155,"MW","OWNOCC","2012-Q4"
7904,"MW","RNTOCC","2012-Q4"
3601,"MW","VACANT","2012-Q4"
2807,"MW","YRVAC","2012-Q4"
29660,"MW","TOTAL","2012-Q4"
